"","X","year","sex","education","vocabulary"
"5751",19821478,1982,"Female",12,7
"5752",19821479,1982,"Male",12,7
"5753",19821481,1982,"Female",10,5
"5754",19821482,1982,"Female",12,6
"5755",19821483,1982,"Female",7,2
"5756",19821484,1982,"Female",12,0
"5757",19821485,1982,"Female",12,6
"5758",19821486,1982,"Female",7,3
"5759",19821487,1982,"Female",7,4
"5760",19821488,1982,"Female",14,6
"5761",19821490,1982,"Male",10,3
"5762",19821491,1982,"Female",10,4
"5763",19821492,1982,"Female",12,7
"5764",19821493,1982,"Male",12,7
"5765",19821494,1982,"Male",12,3
"5766",19821495,1982,"Male",12,6
"5767",19821496,1982,"Female",12,5
"5768",19821497,1982,"Male",10,6
"5769",19821498,1982,"Female",10,3
"5770",19821499,1982,"Male",12,4
"5771",19821500,1982,"Female",11,5
"5772",19821501,1982,"Female",11,3
"5773",19821502,1982,"Male",12,4
"5774",19821503,1982,"Male",12,4
"5775",19821504,1982,"Female",13,6
"5776",19821505,1982,"Male",11,4
"5777",19821506,1982,"Male",16,9
"5778",19822001,1982,"Female",13,7
"5779",19822002,1982,"Female",13,6
"5780",19822003,1982,"Female",9,5
"5781",19822004,1982,"Male",12,5
"5782",19822005,1982,"Male",18,9
"5783",19822006,1982,"Male",11,3
"5784",19822007,1982,"Male",14,10
"5785",19822008,1982,"Female",4,2
"5786",19822009,1982,"Female",10,2
"5787",19822010,1982,"Female",12,6
"5788",19822011,1982,"Female",14,6
"5789",19822012,1982,"Male",11,3
"5790",19822013,1982,"Female",12,5
"5791",19822014,1982,"Male",12,1
"5792",19822015,1982,"Male",9,4
"5793",19822016,1982,"Male",17,10
"5794",19822017,1982,"Male",14,5
"5795",19822018,1982,"Female",13,7
"5796",19822019,1982,"Female",9,4
"5797",19822020,1982,"Female",16,9
"5798",19822021,1982,"Male",8,1
"5799",19822023,1982,"Female",11,2
"5800",19822024,1982,"Male",11,2
"5801",19822025,1982,"Female",6,2
"5802",19822026,1982,"Female",8,3
"5803",19822027,1982,"Male",14,8
"5804",19822028,1982,"Male",13,6
"5805",19822029,1982,"Female",11,2
"5806",19822030,1982,"Female",10,4
"5807",19822031,1982,"Female",12,3
"5808",19822032,1982,"Female",9,5
"5809",19822033,1982,"Male",9,3
"5810",19822034,1982,"Female",12,3
"5811",19822035,1982,"Female",12,6
"5812",19822036,1982,"Female",12,7
"5813",19822037,1982,"Male",10,6
"5814",19822038,1982,"Male",12,7
"5815",19822039,1982,"Male",8,7
"5816",19822040,1982,"Male",12,2
"5817",19822042,1982,"Female",8,3
"5818",19822043,1982,"Female",16,6
"5819",19822044,1982,"Male",12,6
"5820",19822045,1982,"Male",9,4
"5821",19822046,1982,"Male",9,2
"5822",19822047,1982,"Male",12,7
"5823",19822048,1982,"Female",10,9
"5824",19822049,1982,"Female",17,3
"5825",19822050,1982,"Male",13,5
"5826",19822051,1982,"Male",12,4
"5827",19822053,1982,"Female",15,7
"5828",19822055,1982,"Male",14,7
"5829",19822056,1982,"Male",10,7
"5830",19822057,1982,"Female",14,2
"5831",19822058,1982,"Female",8,5
"5832",19822059,1982,"Male",13,6
"5833",19822060,1982,"Male",11,6
"5834",19822061,1982,"Male",9,5
"5835",19822062,1982,"Female",8,6
"5836",19822063,1982,"Female",14,6
"5837",19822064,1982,"Male",16,6
"5838",19822065,1982,"Male",14,7
"5839",19822066,1982,"Female",13,4
"5840",19822068,1982,"Male",12,4
"5841",19822069,1982,"Female",15,9
"5842",19822070,1982,"Male",12,5
"5843",19822071,1982,"Male",13,5
"5844",19822072,1982,"Female",12,5
"5845",19822073,1982,"Female",13,6
"5846",19822074,1982,"Female",9,6
"5847",19822075,1982,"Female",18,6
"5848",19822076,1982,"Female",13,6
"5849",19822077,1982,"Female",14,6
"5850",19822078,1982,"Female",9,3
"5851",19822080,1982,"Female",12,3
"5852",19822082,1982,"Female",14,7
"5853",19822084,1982,"Female",13,7
"5854",19822085,1982,"Female",7,2
"5855",19822086,1982,"Female",16,5
"5856",19822087,1982,"Female",13,3
"5857",19822088,1982,"Female",12,6
"5858",19822089,1982,"Female",12,5
"5859",19822090,1982,"Male",14,5
"5860",19822091,1982,"Female",13,4
"5861",19822093,1982,"Female",8,5
"5862",19822094,1982,"Male",13,9
"5863",19822095,1982,"Female",14,7
"5864",19822096,1982,"Male",18,7
"5865",19822097,1982,"Male",14,9
"5866",19822098,1982,"Male",19,9
"5867",19822099,1982,"Male",12,5
"5868",19822100,1982,"Male",12,6
"5869",19822101,1982,"Female",12,5
"5870",19822102,1982,"Male",12,5
"5871",19822103,1982,"Female",14,5
"5872",19822104,1982,"Male",8,4
"5873",19822106,1982,"Male",12,4
"5874",19822107,1982,"Female",14,9
"5875",19823001,1982,"Female",10,0
"5876",19823003,1982,"Female",9,5
"5877",19823004,1982,"Female",11,4
"5878",19823005,1982,"Female",7,4
"5879",19823007,1982,"Male",9,1
"5880",19823008,1982,"Male",6,2
"5881",19823009,1982,"Female",10,2
"5882",19823010,1982,"Female",6,1
"5883",19823011,1982,"Female",6,2
"5884",19823012,1982,"Female",9,3
"5885",19823013,1982,"Female",12,2
"5886",19823014,1982,"Male",9,4
"5887",19823015,1982,"Female",11,5
"5888",19823016,1982,"Male",11,5
"5889",19823017,1982,"Female",12,2
"5890",19823018,1982,"Male",6,3
"5891",19823020,1982,"Male",12,3
"5892",19823021,1982,"Male",8,1
"5893",19823022,1982,"Male",5,3
"5894",19823024,1982,"Female",12,3
"5895",19823025,1982,"Female",10,2
"5896",19823026,1982,"Male",5,2
"5897",19823027,1982,"Female",12,2
"5898",19823028,1982,"Male",5,2
"5899",19823029,1982,"Female",11,4
"5900",19823030,1982,"Male",12,5
"5901",19823033,1982,"Male",11,5
"5902",19823034,1982,"Female",14,4
"5903",19823035,1982,"Female",12,4
"5904",19823036,1982,"Female",14,5
"5905",19823038,1982,"Male",11,6
"5906",19823039,1982,"Male",16,5
"5907",19823041,1982,"Male",9,4
"5908",19823043,1982,"Female",10,5
"5909",19823044,1982,"Female",11,5
"5910",19823045,1982,"Male",11,6
"5911",19823046,1982,"Female",13,6
"5912",19823047,1982,"Female",11,4
"5913",19823048,1982,"Male",12,4
"5914",19823049,1982,"Female",11,5
"5915",19823050,1982,"Male",8,6
"5916",19823051,1982,"Female",15,4
"5917",19823052,1982,"Female",12,5
"5918",19823053,1982,"Male",10,5
"5919",19823054,1982,"Male",14,1
"5920",19823055,1982,"Female",10,2
"5921",19823056,1982,"Female",6,4
"5922",19823057,1982,"Male",9,3
"5923",19823058,1982,"Female",11,6
"5924",19823059,1982,"Male",10,5
"5925",19823060,1982,"Female",12,6
"5926",19823061,1982,"Male",13,6
"5927",19823062,1982,"Male",13,8
"5928",19823063,1982,"Male",16,7
"5929",19823064,1982,"Male",15,1
"5930",19823065,1982,"Female",12,5
"5931",19823067,1982,"Female",14,7
"5932",19823070,1982,"Male",12,6
"5933",19823071,1982,"Male",12,7
"5934",19823072,1982,"Female",10,5
"5935",19823073,1982,"Female",12,4
"5936",19823074,1982,"Female",12,7
"5937",19823075,1982,"Male",16,8
"5938",19823076,1982,"Female",16,5
"5939",19823077,1982,"Male",12,6
"5940",19823078,1982,"Male",14,6
"5941",19823079,1982,"Male",16,10
"5942",19823080,1982,"Male",11,8
"5943",19823081,1982,"Female",14,6
"5944",19823082,1982,"Male",10,2
"5945",19823083,1982,"Female",19,8
"5946",19823084,1982,"Female",8,3
"5947",19823085,1982,"Female",16,2
"5948",19823086,1982,"Male",12,6
"5949",19823087,1982,"Female",12,3
"5950",19823088,1982,"Female",11,3
"5951",19823089,1982,"Female",16,9
"5952",19823090,1982,"Male",11,2
"5953",19823091,1982,"Male",8,6
"5954",19823092,1982,"Male",12,0
"5955",19823093,1982,"Female",15,9
"5956",19823095,1982,"Male",6,3
"5957",19823096,1982,"Female",6,2
"5958",19823097,1982,"Female",12,6
"5959",19823098,1982,"Male",12,3
"5960",19823099,1982,"Female",12,7
"5961",19823100,1982,"Female",12,6
"5962",19823101,1982,"Female",12,4
"5963",19823102,1982,"Female",12,5
"5964",19823103,1982,"Female",18,7
"5965",19823104,1982,"Female",17,8
"5966",19823105,1982,"Male",19,5
"5967",19823106,1982,"Female",15,5
"5968",19823107,1982,"Male",7,3
"5969",19823108,1982,"Female",13,2
"5970",19823110,1982,"Female",12,2
"5971",19823111,1982,"Female",10,5
"5972",19823112,1982,"Male",10,3
"5973",19823113,1982,"Female",3,3
"5974",19823116,1982,"Female",3,2
"5975",19823119,1982,"Female",7,2
"5976",19823120,1982,"Male",13,7
"5977",19823121,1982,"Female",7,3
"5978",19823123,1982,"Male",11,5
"5979",19823125,1982,"Female",13,2
"5980",19823127,1982,"Female",11,5
"5981",19823128,1982,"Female",10,4
"5982",19823129,1982,"Female",12,5
"5983",19823130,1982,"Female",14,6
"5984",19823131,1982,"Male",12,3
"5985",19823132,1982,"Female",14,5
"5986",19823135,1982,"Female",14,5
"5987",19823136,1982,"Female",11,3
"5988",19823138,1982,"Male",16,7
"5989",19823139,1982,"Female",12,8
"5990",19823140,1982,"Female",18,6
"5991",19823141,1982,"Female",12,6
"5992",19823142,1982,"Male",15,2
"5993",19823143,1982,"Female",7,0
"5994",19823144,1982,"Female",17,4
"5995",19823145,1982,"Female",17,8
"5996",19823146,1982,"Male",18,7
"5997",19823147,1982,"Female",12,4
"5998",19823148,1982,"Female",12,4
"5999",19823149,1982,"Female",12,6
"6000",19823150,1982,"Female",17,6
"6001",19823152,1982,"Female",12,5
"6002",19823153,1982,"Male",12,4
"6003",19823154,1982,"Female",12,6
"6004",19823156,1982,"Male",13,1
"6005",19823157,1982,"Female",12,6
"6006",19823158,1982,"Male",11,3
"6007",19823160,1982,"Female",11,4
"6008",19823161,1982,"Female",12,3
"6009",19823162,1982,"Female",6,4
"6010",19823165,1982,"Female",12,4
"6011",19823167,1982,"Male",12,3
"6012",19823168,1982,"Female",16,7
"6013",19823170,1982,"Male",9,2
"6014",19823171,1982,"Male",16,3
"6015",19823172,1982,"Female",11,1
"6016",19823173,1982,"Female",11,3
"6017",19823175,1982,"Male",10,3
"6018",19823176,1982,"Male",12,5
"6019",19823177,1982,"Male",11,5
"6020",19823178,1982,"Male",18,7
"6021",19823179,1982,"Male",14,7
"6022",19823180,1982,"Female",11,2
"6023",19823181,1982,"Female",12,0
"6024",19823182,1982,"Female",11,7
"6025",19823185,1982,"Female",11,4
"6026",19823186,1982,"Male",14,6
"6027",19823187,1982,"Female",9,3
"6028",19823188,1982,"Female",14,5
"6029",19823189,1982,"Female",12,7
"6030",19823190,1982,"Male",12,1
"6031",19823192,1982,"Female",11,7
"6032",19823193,1982,"Male",12,3
"6033",19823194,1982,"Male",14,4
"6034",19823195,1982,"Female",11,5
"6035",19823196,1982,"Female",12,4
"6036",19823197,1982,"Female",12,7
"6037",19823198,1982,"Male",12,6
"6038",19823199,1982,"Female",13,5
"6039",19823200,1982,"Female",12,5
"6040",19823201,1982,"Female",14,3
"6041",19823202,1982,"Female",16,7
"6042",19823203,1982,"Female",20,8
"6043",19823204,1982,"Female",9,4
"6044",19823205,1982,"Female",12,6
"6045",19823206,1982,"Male",13,7
"6046",19823207,1982,"Male",12,6
"6047",19823208,1982,"Female",11,4
"6048",19823209,1982,"Female",14,5
"6049",19823210,1982,"Female",12,7
"6050",19823211,1982,"Male",10,7
"6051",19823212,1982,"Male",14,8
"6052",19823213,1982,"Male",3,1
"6053",19823214,1982,"Female",12,7
"6054",19823215,1982,"Female",8,5
"6055",19823216,1982,"Female",12,5
"6056",19823217,1982,"Male",12,4
"6057",19823218,1982,"Male",12,4
"6058",19823219,1982,"Female",12,8
"6059",19823220,1982,"Male",12,8
"6060",19823221,1982,"Female",15,9
"6061",19823222,1982,"Female",14,6
"6062",19823223,1982,"Female",12,0
"6063",19823224,1982,"Female",12,1
"6064",19823225,1982,"Female",6,1
"6065",19823226,1982,"Female",14,8
"6066",19823227,1982,"Female",12,6
"6067",19823228,1982,"Female",14,5
"6068",19823229,1982,"Male",4,5
"6069",19823230,1982,"Male",10,5
"6070",19823231,1982,"Female",9,3
"6071",19823232,1982,"Male",10,3
"6072",19823234,1982,"Female",7,1
"6073",19823235,1982,"Female",14,2
"6074",19823236,1982,"Female",12,2
"6075",19823237,1982,"Male",12,5
"6076",19823238,1982,"Male",12,6
"6077",19823239,1982,"Female",15,4
"6078",19823240,1982,"Male",12,3
"6079",19823241,1982,"Female",13,3
"6080",19823242,1982,"Female",12,7
"6081",19823243,1982,"Male",14,7
"6082",19823244,1982,"Female",12,0
"6083",19823245,1982,"Male",15,7
"6084",19823246,1982,"Female",12,6
"6085",19823247,1982,"Female",14,7
"6086",19840002,1984,"Female",16,10
"6087",19840003,1984,"Female",15,4
"6088",19840004,1984,"Female",16,7
"6089",19840005,1984,"Male",16,9
"6090",19840007,1984,"Male",18,9
"6091",19840008,1984,"Male",12,9
"6092",19840009,1984,"Female",10,0
"6093",19840010,1984,"Female",12,3
"6094",19840011,1984,"Male",12,5
"6095",19840012,1984,"Female",12,8
"6096",19840013,1984,"Female",11,7
"6097",19840014,1984,"Female",9,4
"6098",19840015,1984,"Female",13,6
"6099",19840016,1984,"Female",16,5
"6100",19840017,1984,"Female",6,3
"6101",19840018,1984,"Male",8,2
"6102",19840019,1984,"Female",16,7
"6103",19840020,1984,"Male",11,7
"6104",19840021,1984,"Female",12,9
"6105",19840022,1984,"Female",11,5
"6106",19840023,1984,"Male",16,2
"6107",19840024,1984,"Female",10,5
"6108",19840025,1984,"Male",16,0
"6109",19840026,1984,"Female",12,6
"6110",19840027,1984,"Female",8,2
"6111",19840029,1984,"Female",8,4
"6112",19840030,1984,"Female",20,9
"6113",19840036,1984,"Female",12,9
"6114",19840037,1984,"Male",16,7
"6115",19840038,1984,"Male",12,5
"6116",19840039,1984,"Female",16,6
"6117",19840041,1984,"Female",15,6
"6118",19840042,1984,"Male",12,7
"6119",19840043,1984,"Female",12,5
"6120",19840044,1984,"Male",14,7
"6121",19840045,1984,"Female",12,8
"6122",19840046,1984,"Male",14,7
"6123",19840047,1984,"Female",12,6
"6124",19840048,1984,"Male",12,6
"6125",19840049,1984,"Female",16,9
"6126",19840050,1984,"Male",18,6
"6127",19840051,1984,"Male",13,6
"6128",19840052,1984,"Male",12,9
"6129",19840053,1984,"Male",20,8
"6130",19840054,1984,"Male",16,8
"6131",19840055,1984,"Male",10,7
"6132",19840056,1984,"Female",11,5
"6133",19840057,1984,"Female",14,7
"6134",19840058,1984,"Female",9,3
"6135",19840059,1984,"Female",13,7
"6136",19840060,1984,"Female",10,6
"6137",19840061,1984,"Male",13,10
"6138",19840062,1984,"Female",15,10
"6139",19840063,1984,"Female",12,6
"6140",19840064,1984,"Male",15,5
"6141",19840065,1984,"Male",12,5
"6142",19840066,1984,"Female",13,6
"6143",19840067,1984,"Female",17,10
"6144",19840068,1984,"Female",15,10
"6145",19840069,1984,"Female",14,6
"6146",19840070,1984,"Male",11,3
"6147",19840072,1984,"Female",12,3
"6148",19840073,1984,"Female",16,8
"6149",19840074,1984,"Female",17,9
"6150",19840076,1984,"Male",12,4
"6151",19840077,1984,"Male",14,5
"6152",19840078,1984,"Female",2,3
"6153",19840079,1984,"Female",12,10
"6154",19840080,1984,"Female",14,7
"6155",19840081,1984,"Female",15,8
"6156",19840082,1984,"Female",12,6
"6157",19840083,1984,"Female",13,6
"6158",19840084,1984,"Female",12,9
"6159",19840085,1984,"Male",14,6
"6160",19840086,1984,"Female",15,8
"6161",19840087,1984,"Female",12,6
"6162",19840088,1984,"Female",12,5
"6163",19840089,1984,"Female",11,6
"6164",19840090,1984,"Female",13,3
"6165",19840091,1984,"Female",6,5
"6166",19840092,1984,"Male",17,6
"6167",19840093,1984,"Female",10,5
"6168",19840094,1984,"Male",15,8
"6169",19840095,1984,"Male",19,7
"6170",19840096,1984,"Female",12,5
"6171",19840097,1984,"Male",17,10
"6172",19840098,1984,"Female",16,8
"6173",19840099,1984,"Female",16,8
"6174",19840100,1984,"Male",3,3
"6175",19840101,1984,"Female",12,8
"6176",19840102,1984,"Male",15,9
"6177",19840103,1984,"Male",8,5
"6178",19840104,1984,"Female",8,6
"6179",19840105,1984,"Male",16,8
"6180",19840106,1984,"Female",12,7
"6181",19840107,1984,"Male",12,7
"6182",19840108,1984,"Female",16,8
"6183",19840109,1984,"Female",14,10
"6184",19840110,1984,"Female",15,8
"6185",19840111,1984,"Female",13,3
"6186",19840112,1984,"Male",9,4
"6187",19840113,1984,"Male",8,10
"6188",19840114,1984,"Male",8,5
"6189",19840115,1984,"Male",8,6
"6190",19840116,1984,"Male",9,5
"6191",19840117,1984,"Female",10,7
"6192",19840118,1984,"Female",14,6
"6193",19840119,1984,"Female",9,3
"6194",19840120,1984,"Female",13,6
"6195",19840121,1984,"Female",16,5
"6196",19840122,1984,"Female",8,6
"6197",19840124,1984,"Female",8,2
"6198",19840125,1984,"Male",11,2
"6199",19840126,1984,"Female",15,4
"6200",19840127,1984,"Female",12,6
"6201",19840128,1984,"Male",10,4
"6202",19840129,1984,"Female",10,3
"6203",19840130,1984,"Male",10,4
"6204",19840131,1984,"Female",8,6
"6205",19840132,1984,"Female",12,7
"6206",19840133,1984,"Male",20,10
"6207",19840134,1984,"Male",12,6
"6208",19840135,1984,"Male",12,5
"6209",19840136,1984,"Male",14,10
"6210",19840137,1984,"Male",12,5
"6211",19840138,1984,"Male",12,4
"6212",19840139,1984,"Female",13,6
"6213",19840140,1984,"Female",12,8
"6214",19840141,1984,"Male",16,10
"6215",19840142,1984,"Female",12,8
"6216",19840143,1984,"Male",12,4
"6217",19840144,1984,"Female",13,6
"6218",19840145,1984,"Female",12,4
"6219",19840146,1984,"Female",12,7
"6220",19840149,1984,"Male",16,5
"6221",19840150,1984,"Female",12,6
"6222",19840151,1984,"Male",16,8
"6223",19840152,1984,"Female",12,5
"6224",19840153,1984,"Female",16,9
"6225",19840154,1984,"Male",10,5
"6226",19840155,1984,"Female",16,5
"6227",19840156,1984,"Male",14,10
"6228",19840157,1984,"Male",17,9
"6229",19840158,1984,"Female",12,8
"6230",19840159,1984,"Female",12,7
"6231",19840160,1984,"Male",12,9
"6232",19840161,1984,"Female",16,9
"6233",19840162,1984,"Female",12,6
"6234",19840163,1984,"Female",10,7
"6235",19840164,1984,"Female",10,4
"6236",19840165,1984,"Female",14,8
"6237",19840166,1984,"Female",12,5
"6238",19840167,1984,"Male",11,4
"6239",19840168,1984,"Female",15,7
"6240",19840169,1984,"Female",16,6
"6241",19840170,1984,"Male",12,7
"6242",19840171,1984,"Female",14,7
"6243",19840172,1984,"Male",11,4
"6244",19840173,1984,"Female",13,5
"6245",19840174,1984,"Male",14,6
"6246",19840175,1984,"Female",10,4
"6247",19840176,1984,"Female",10,5
"6248",19840177,1984,"Male",11,6
"6249",19840178,1984,"Female",11,6
"6250",19840179,1984,"Male",9,6
"6251",19840180,1984,"Female",12,6
"6252",19840181,1984,"Female",13,5
"6253",19840182,1984,"Female",16,5
"6254",19840183,1984,"Male",8,5
"6255",19840184,1984,"Female",13,6
"6256",19840185,1984,"Female",10,6
"6257",19840186,1984,"Male",12,6
"6258",19840187,1984,"Female",14,6
"6259",19840188,1984,"Male",20,10
"6260",19840189,1984,"Male",16,7
"6261",19840190,1984,"Female",16,7
"6262",19840191,1984,"Female",12,9
"6263",19840192,1984,"Female",12,5
"6264",19840193,1984,"Male",16,9
"6265",19840194,1984,"Male",6,2
"6266",19840195,1984,"Male",13,8
"6267",19840196,1984,"Male",12,4
"6268",19840197,1984,"Female",15,5
"6269",19840198,1984,"Male",14,6
"6270",19840199,1984,"Female",12,6
"6271",19840200,1984,"Female",17,9
"6272",19840201,1984,"Male",14,6
"6273",19840202,1984,"Female",14,9
"6274",19840203,1984,"Male",12,4
"6275",19840205,1984,"Female",13,5
"6276",19840206,1984,"Female",12,7
"6277",19840207,1984,"Female",14,6
"6278",19840208,1984,"Female",15,8
"6279",19840209,1984,"Female",16,10
"6280",19840211,1984,"Female",11,5
"6281",19840212,1984,"Female",16,7
"6282",19840213,1984,"Male",16,7
"6283",19840214,1984,"Female",12,6
"6284",19840215,1984,"Male",15,7
"6285",19840216,1984,"Male",9,5
"6286",19840217,1984,"Male",12,6
"6287",19840218,1984,"Male",16,4
"6288",19840219,1984,"Female",13,7
"6289",19840220,1984,"Male",18,7
"6290",19840221,1984,"Male",16,10
"6291",19840222,1984,"Male",12,6
"6292",19840223,1984,"Female",15,5
"6293",19840224,1984,"Female",12,8
"6294",19840225,1984,"Female",14,6
"6295",19840226,1984,"Female",18,10
"6296",19840227,1984,"Male",15,8
"6297",19840228,1984,"Female",15,7
"6298",19840229,1984,"Female",12,7
"6299",19840230,1984,"Female",14,6
